flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-310,AE0SS-12,2021-04-18 06:53:58.613,2021-04-18 06:53:57,5201.0,1585.26,-20.0,0.0,ascending,True,/125357h3936.45N/10402.47WO000/000EOSS Balloon  www.eoss.org/A=005201!W01!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/125357h3936.45N/10402.47WO000/000EOSS Balloon  www.eoss.org/A=005201!W01!",0.0,0.0,0.0,39.6075,-104.0411833333,0.0,0.0,,,,,,,,0.0,0.0,-0.33333333,-0.10166667,high Re,,-0.333333,,,,,,2.591916,,-0.101667,,,,,,0.79,
EOSS-310,KC0D-3,2021-04-18 06:54:19.173,2021-04-18 06:54:15,5239.0,1596.85,20.0,18.0,ascending,True,/125415h3936.45N/10402.48WO193/000/A=005239 18T8422P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/125415h3936.45N/10402.48WO193/000/A=005239 18T8422P EOSS BALLOON",193.0,0.0,0.0,39.6075,-104.0413333333,0.01,0.01,35.24,1.8,274.95,84220.0,0.83,0.00207051,1.06709715,0.0,0.0,0.33333333,0.10166667,high Re,0.011111,0.0,0.011111,0.471405,,0.707106,,3.196918,0.003389,0.0,0.003389,0.143778,,0.707109,,0.974523,
EOSS-310,AE0SS-12,2021-04-18 06:54:28.649,2021-04-18 06:54:27,5214.0,1589.23,26.0,30.0,ascending,True,/125427h3936.45N/10402.47WO322/013EOSS Balloon  www.eoss.org/A=005214!W57!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/125427h3936.45N/10402.47WO322/013EOSS Balloon  www.eoss.org/A=005214!W57!",322.0,15.0,24.1,39.6075833333,-104.0412833333,0.01,0.01,,,,,,,,-3.33e-06,2.78e-06,0.43333333,0.13233333,high Re,0.003333,0.144444,0.007222,0.416778,0.0055,0.693149,-0.707091,2.800478,0.001022,0.044111,0.002206,0.127175,0.001674,0.693708,-0.707288,0.853691,
EOSS-310,AE0SS-12,2021-04-18 06:54:58.540,2021-04-18 06:54:57,5795.0,1766.32,1162.0,60.0,ascending,True,/125457h3936.40N/10402.33WO133/016EOSS Balloon  www.eoss.org/A=005795!W18!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/125457h3936.40N/10402.33WO133/016EOSS Balloon  www.eoss.org/A=005795!W18!",133.0,18.0,29.0,39.6066833333,-104.0389666667,0.13,0.21,,,,,,,,7.722e-05,-3e-05,19.36666667,5.903,high Re,0.631111,4.95,0.215185,9.617134,0.360223,1.499061,1.154635,10.568979,0.192356,1.508833,0.065589,2.931284,0.10979,1.499059,1.154632,3.221489,
EOSS-310,KC0D-3,2021-04-18 06:55:18.853,2021-04-18 06:55:15,6256.0,1906.83,1017.0,78.0,ascending,True,/125515h3936.30N/10402.26WO154/024/A=006256 51T8091P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,W0ARP-1:/125515h3936.30N/10402.26WO154/024/A=006256 51T8091P EOSS BALLOON",154.0,28.0,45.1,39.605,-104.0376666667,0.25,0.41,41.18,5.1,278.25,80910.0,0.8,0.00196554,1.01300007,6.111e-05,-4.167e-05,16.95,5.16633333,high Re,-0.040278,7.35,0.151319,9.907923,0.32066,0.968922,-0.597508,14.894461,-0.012278,2.240333,0.046122,3.019898,0.097733,0.968907,-0.597546,4.53984,
EOSS-310,AE0SS-12,2021-04-18 06:55:28.549,2021-04-18 06:55:27,6362.0,1939.14,1134.0,90.0,ascending,True,/125527h3936.23N/10402.23WO168/024EOSS Balloon  www.eoss.org/A=006362!W33!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/125527h3936.23N/10402.23WO168/024EOSS Balloon  www.eoss.org/A=006362!W33!",168.0,28.0,45.1,39.6038833333,-104.0372166667,0.33,0.53,,,,,,,,5.833e-05,-9.333e-05,18.9,5.76066667,high Re,0.065,9.275,0.134055,10.038292,0.28037,0.958828,-0.2463,15.698601,0.019811,2.827056,0.04086,3.059621,0.085453,0.958815,-0.246323,4.784946,
EOSS-310,KC0D-3,2021-04-18 06:56:18.876,2021-04-18 06:56:15,7383.0,2250.34,1127.0,138.0,ascending,True,/125615h3935.93N/10402.10WO171/026/A=007383 24T7755P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,W0ARP-1:/125615h3935.93N/10402.10WO171/026/A=007383 24T7755P EOSS BALLOON",171.0,30.0,48.3,39.5988333333,-104.035,0.68,1.1,36.32,2.4,275.55,77550.0,0.77,0.00190238,0.98044635,4.444e-05,-0.00010278,18.78333333,5.72516667,high Re,-0.001944,10.633333,0.111389,9.843182,0.256843,0.827984,-0.441254,20.657122,-0.000592,3.241071,0.033951,3.000156,0.078283,0.827989,-0.441258,6.296265,
EOSS-310,AE0SS-12,2021-04-18 06:56:58.651,2021-04-18 06:56:57,8118.0,2474.37,1170.7,180.0,ascending,True,/125657h3935.64N/10402.01WO186/023EOSS Balloon  www.eoss.org/A=008118!W82!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/125657h3935.64N/10402.01WO186/023EOSS Balloon  www.eoss.org/A=008118!W82!",186.0,26.0,41.8,39.5941333333,-104.0335333333,1.01,1.62,,,,,,,,4.093e-05,-0.00010833,19.51111111,5.947,high Re,0.008086,11.743056,0.096631,9.638409,0.237693,0.805948,-0.372518,22.004878,0.002465,3.579312,0.029453,2.937744,0.072446,0.805955,-0.372526,6.707054,
EOSS-310,KC0D-3,2021-04-18 06:57:18.946,2021-04-18 06:57:15,8597.0,2620.37,1214.0,198.0,ascending,True,/125715h3935.55N/10401.95WO159/020/A=008597 -6T7401P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,W0ARP-1:/125715h3935.55N/10401.95WO159/020/A=008597 -6T7401P EOSS BALLOON",159.0,23.0,37.0,39.5925,-104.0325,1.13,1.83,30.92,-0.6,272.55,74010.0,0.73,0.00183552,0.94599026,4.167e-05,-0.00010556,20.23333333,6.16716667,high Re,0.012037,12.68642,0.086057,9.449655,0.222084,0.798644,-0.333297,22.267443,0.003669,3.866852,0.02623,2.880219,0.067689,0.79866,-0.333304,6.78708,
EOSS-310,KC0D-3,2021-04-18 06:58:18.914,2021-04-18 06:58:15,9838.0,2998.62,1241.0,258.0,ascending,True,/125815h3935.21N/10401.80WO171/026/A=009838 -34T7056P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,W0ARP-1:/125815h3935.21N/10401.80WO171/026/A=009838 -34T7056P EOSS BALLOON",171.0,30.0,48.3,39.5868333333,-104.03,1.55,2.49,25.88,-3.4,269.75,70560.0,0.7,0.00176813,0.91125425,4.167e-05,-9.444e-05,20.68333333,6.30416667,high Re,0.0075,13.486111,0.077328,9.26117,0.209385,0.77714,-0.333491,21.743895,0.002283,4.110583,0.023569,2.822759,0.063818,0.777106,-0.333542,6.627507,
